screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
walking (392).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (395).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (397).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (398).png,walking,15,mid,no_item,no_mob,give_speed,give_regeneration_1,place_light_source,
walking (401).png,walking,15,mid,no_item,no_mob,give_speed,give_regeneration_1,place_light_source,
walking (414).png,walking,15,mid,no_item,no_mob,give_speed,give_regeneration_1,place_light_source,
walking (417).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (420).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (426).png,walking,12,high,no_item,no_mob,give_speed,give_regeneration_2,,
walking (43).png,walking,2,high,no_item,no_mob,give_speed,give_regeneration_4,,
walking (432).png,walking,12,high,miscellaneous,no_mob,give_speed,give_regeneration_2,,
walking (434).png,walking,12,high,miscellaneous,no_mob,give_speed,give_regeneration_2,,
walking (435).png,walking,12,high,miscellaneous,no_mob,give_speed,give_regeneration_2,,
walking (436).png,walking,12,high,miscellaneous,no_mob,give_speed,give_regeneration_2,,
walking (438).png,walking,12,high,miscellaneous,no_mob,give_speed,give_regeneration_2,,
walking (44).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (441).png,walking,12,high,miscellaneous,no_mob,give_speed,give_regeneration_2,,
walking (445).png,walking,12,high,no_item,no_mob,give_speed,give_regeneration_2,,
walking (451).png,walking,12,high,no_item,no_mob,give_speed,give_regeneration_2,,
walking (453).png,walking,12,high,no_item,no_mob,give_speed,give_regeneration_2,,
walking (456).png,walking,12,high,no_item,no_mob,give_speed,give_regeneration_2,,
walking (459).png,walking,12,mid,no_item,no_mob,give_speed,give_regeneration_2,place_light_source,
walking (460).png,walking,12,mid,no_item,no_mob,give_speed,give_regeneration_2,place_light_source,
walking (463).png,walking,12,mid,no_item,no_mob,give_speed,give_regeneration_2,place_light_source,
walking (464).png,walking,12,mid,no_item,no_mob,give_speed,give_regeneration_2,place_light_source,
walking (466).png,walking,12,mid,no_item,no_mob,give_speed,give_regeneration_2,place_light_source,
walking (469).png,walking,11,mid,no_item,no_mob,give_speed,give_regeneration_2,place_light_source,
walking (472).png,walking,11,low,no_item,no_mob,give_speed,give_regeneration_2,place_light_source,
walking (476).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (478).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (482).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (488).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (493).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (52).png,walking,20,high,block,no_mob,give_speed,,,
walking (57).png,walking,2,high,no_item,no_mob,give_speed,give_regeneration_4,,
walking (59).png,walking,2,mid,no_item,no_mob,give_speed,give_regeneration_4,place_light_source,
walking (6).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (64).png,walking,2,low,no_item,no_mob,give_speed,give_regeneration_4,place_light_source,
walking (65).png,walking,13,low,no_item,no_mob,give_speed,give_regeneration_2,place_light_source,
walking (69).png,walking,0,low,no_item,no_mob,give_speed,give_regeneration_4,place_light_source,
walking (7).png,walking,9,high,no_item,no_mob,give_speed,give_regeneration_3,,
walking (71).png,walking,0,mid,no_item,no_mob,give_speed,give_regeneration_4,place_light_source,
walking (72).png,walking,20,mid,no_item,no_mob,give_speed,,place_light_source,
walking (73).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (74).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (78).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (79).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (80).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (82).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (84).png,walking,20,high,no_item,no_mob,give_speed,,,
walking (86).png,walking,8,high,no_item,no_mob,give_speed,give_regeneration_3,,
walking (91).png,walking,8,low,no_item,no_mob,give_speed,give_regeneration_3,place_light_source,
walking (95).png,walking,20,low,no_item,no_mob,give_speed,,place_light_source,
walking (98).png,walking,14,high,no_item,no_mob,give_speed,give_regeneration_2,,
archering (105).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (110).png,archery,3,high,bow,no_mob,give_resistance,give_regeneration_4,,
archering (111).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (116).png,archery,4,mid,bow,zombie,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (122).png,archery,5,mid,bow,zombie,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (128).png,archery,7,mid,bow,zombie,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (13).png,archery,20,high,bow,no_mob,give_resistance,,,
archering (131).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (136).png,archery,9,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (138).png,archery,9,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (144).png,archery,9,high,bow,no_mob,give_resistance,give_regeneration_3,,
archering (148).png,archery,2,high,bow,zombie,give_resistance,give_regeneration_4,,take_sword
archering (149).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (15).png,archery,20,high,bow,no_mob,give_resistance,,,
archering (151).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (153).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1545).png,archery,20,low,crossbow,skeleton,give_resistance,,palce_light_source,
archering (1547).png,archery,20,low,crossbow,zombie,give_resistance,,palce_light_source,take_sword
archering (1549).png,archery,20,low,crossbow,zombie,give_resistance,,palce_light_source,take_sword
archering (1550).png,archery,15,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (1553).png,archery,20,low,crossbow,zombie,give_resistance,,palce_light_source,take_sword
archering (1557).png,archery,20,low,crossbow,skeleton,give_resistance,,palce_light_source,
archering (1559).png,archery,20,low,crossbow,skeleton,give_resistance,,palce_light_source,
archering (156).png,archery,5,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (1560).png,archery,15,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (1567).png,archery,20,low,bow,no_mob,,,palce_light_source,
archering (1568).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (157).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1571).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (1572).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1573).png,archery,20,low,bow,skeleton,give_resistance,,palce_light_source,
archering (1578).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (158).png,archery,5,high,bow,zombie,give_resistance,give_regeneration_3,,take_sword
archering (1587).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (1589).png,archery,20,low,bow,no_mob,give_resistance,,palce_light_source,
archering (1592).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1594).png,archery,20,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1595).png,archery,20,mid,bow,skeleton,give_resistance,,palce_light_source,
archering (1596).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1599).png,archery,20,mid,bow,other,give_resistance,,palce_light_source,
archering (16).png,archery,20,high,bow,creeper,give_resistance,,,go_back
archering (1600).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1601).png,archery,20,high,bow,no_mob,give_resistance,,,
archering (1610).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1619).png,archery,20,high,bow,other,give_resistance,,,
archering (1623).png,archery,20,high,bow,other,give_resistance,,,
archering (1625).png,archery,20,high,bow,no_mob,give_resistance,,,
archering (1627).png,archery,20,high,bow,no_mob,give_resistance,,,
archering (163).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1630).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1631).png,archery,20,high,bow,other,give_resistance,,,
archering (1632).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1633).png,archery,20,high,bow,other,give_resistance,,,
archering (1639).png,archery,20,low,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (1651).png,archery,20,high,bow,other,give_resistance,,,
archering (1658).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (1661).png,archery,20,high,bow,other,give_resistance,,,
archering (1662).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (1664).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (1666).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (1668).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (167).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (1672).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (1673).png,archery,11,low,bow,zombie,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (1676).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (1678).png,archery,20,low,bow,other,give_resistance,,palce_light_source,
archering (168).png,archery,3,high,bow,zombie,give_resistance,give_regeneration_4,,take_sword
archering (1698).png,archery,15,high,bow,other,give_resistance,give_regeneration_1,,
archering (1699).png,archery,11,low,bow,no_mob,give_resistance,give_regeneration_2,palce_light_source,
archering (1701).png,archery,11,high,bow,no_mob,give_resistance,give_regeneration_2,,
archering (1703).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (1705).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (1709).png,archery,11,high,bow,no_mob,give_resistance,give_regeneration_2,,
archering (1717).png,archery,11,high,bow,other,give_resistance,give_regeneration_2,,
archering (1719).png,archery,11,high,bow,other,give_resistance,give_regeneration_2,,
archering (1727).png,archery,11,low,bow,skeleton,give_resistance,give_regeneration_2,palce_light_source,
archering (1728).png,archery,15,high,bow,other,give_resistance,give_regeneration_1,,
archering (173).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1732).png,archery,15,high,bow,other,give_resistance,give_regeneration_1,,
archering (1733).png,archery,11,low,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (1735).png,archery,11,low,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (174).png,archery,4,high,bow,zombie,give_resistance,give_regeneration_4,,take_sword
archering (1749).png,archery,11,low,bow,zombie,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (1751).png,archery,11,low,bow,zombie,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (176).png,archery,4,high,bow,zombie,give_resistance,give_regeneration_4,,take_sword
archering (1764).png,archery,15,high,bow,other,give_resistance,give_regeneration_1,,
archering (1771).png,archery,11,mid,bow,no_mob,give_resistance,give_regeneration_2,palce_light_source,
archering (1773).png,archery,11,mid,bow,spider,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (1775).png,archery,11,mid,bow,no_mob,give_resistance,give_regeneration_2,palce_light_source,
archering (1777).png,archery,11,low,bow,skeleton,give_resistance,give_regeneration_2,palce_light_source,
archering (1785).png,archery,11,low,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (1787).png,archery,11,low,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (1789).png,archery,15,high,bow,other,give_resistance,give_regeneration_1,,
archering (1791).png,archery,13,high,bow,other,give_resistance,give_regeneration_2,,
archering (1795).png,archery,13,low,bow,zombie,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (1797).png,archery,13,low,bow,creeper,give_resistance,give_regeneration_2,palce_light_source,go_back
archering (1798).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (18).png,archery,20,high,bow,creeper,give_resistance,,,go_back
archering (1802).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (181).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1810).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1814).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1816).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1819).png,archery,16,low,crossbow,skeleton,give_resistance,give_regeneration_1,palce_light_source,
archering (1820).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1821).png,archery,16,low,crossbow,skeleton,give_resistance,give_regeneration_1,palce_light_source,
archering (1831).png,archery,20,low,crossbow,no_mob,give_resistance,,palce_light_source,
archering (1832).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1833).png,archery,20,high,crossbow,zombie,give_resistance,,,take_sword
archering (1836).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1837).png,archery,20,high,crossbow,zombie,give_resistance,,,take_sword
archering (1841).png,archery,20,low,crossbow,zombie,give_resistance,,palce_light_source,take_sword
archering (1845).png,archery,20,low,crossbow,zombie,give_resistance,,palce_light_source,take_sword
archering (1849).png,archery,20,low,crossbow,zombie,give_resistance,,palce_light_source,take_sword
archering (1850).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1852).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1854).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1856).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (186).png,archery,15,high,bow,spider,give_resistance,give_regeneration_1,,take_sword
archering (1861).png,archery,20,high,bow,zombie,give_resistance,,,take_sword
archering (1864).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1867).png,archery,14,mid,bow,zombie,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (1869).png,archery,14,mid,bow,zombie,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (187).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (1877).png,archery,20,mid,bow,zombie,give_resistance,,palce_light_source,take_sword
archering (1878).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1883).png,archery,16,mid,bow,zombie,give_resistance,give_regeneration_1,palce_light_source,take_sword
archering (1887).png,archery,15,high,bow,zombie,give_resistance,give_regeneration_1,,take_bow
archering (1892).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1895).png,archery,11,low,bow,spider,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (1899).png,archery,11,low,bow,spider,give_resistance,give_regeneration_2,palce_light_source,take_sword
archering (1904).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1908).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1909).png,archery,11,high,bow,ender,give_resistance,give_regeneration_2,,take_sword
archering (1916).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1920).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1923).png,archery,20,low,crossbow,spider,give_resistance,,palce_light_source,take_sword
archering (1924).png,archery,4,low,bow,other,give_resistance,give_regeneration_4,,
archering (1931).png,archery,20,low,crossbow,no_mob,give_resistance,,palce_light_source,
archering (1940).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1944).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1945).png,archery,20,low,crossbow,ender,give_resistance,,palce_light_source,take_sword
archering (1946).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1956).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1969).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1971).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1974).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1975).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1991).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1994).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1996).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (1999).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (2000).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (2002).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (2004).png,archery,4,high,bow,other,give_resistance,give_regeneration_4,,
archering (2008).png,archery,20,high,bow,other,give_resistance,,,
archering (2010).png,archery,20,high,bow,other,give_resistance,,,
archering (2012).png,archery,20,high,bow,other,give_resistance,,,
archering (2027).png,archery,20,high,bow,other,give_resistance,,,
archering (2030).png,archery,20,high,bow,no_mob,give_resistance,,,
archering (2037).png,archery,20,high,bow,other,give_resistance,,,
archering (2039).png,archery,20,high,bow,other,give_resistance,,,
archering (2044).png,archery,20,high,bow,other,give_resistance,,,
archering (2046).png,archery,20,high,bow,other,give_resistance,,,
archering (2047).png,archery,20,high,bow,other,give_resistance,,,
archering (2052).png,archery,20,high,bow,other,give_resistance,,,
archering (2055).png,archery,20,high,bow,other,give_resistance,,,
archering (2056).png,archery,20,high,bow,other,give_resistance,,,
archering (2061).png,archery,20,high,bow,other,give_resistance,,,
archering (2073).png,archery,20,high,bow,other,give_resistance,,,
archering (2075).png,archery,20,high,bow,other,give_resistance,,,
archering (2078).png,archery,20,high,bow,other,give_resistance,,,
archering (2085).png,archery,20,high,bow,other,give_resistance,,,
archering (2093).png,archery,20,high,bow,other,give_resistance,,,
archering (2096).png,archery,20,high,bow,other,give_resistance,,,
archering (2097).png,archery,20,low,bow,other,give_resistance,,,
archering (2101).png,archery,20,high,bow,other,give_resistance,,,
archering (2102).png,archery,20,high,bow,other,give_resistance,,,
archering (2109).png,archery,20,high,bow,other,give_resistance,,,
archering (2112).png,archery,20,high,bow,other,give_resistance,,,
archering (2120).png,archery,20,high,bow,other,give_resistance,,,
archering (2126).png,archery,20,high,bow,other,give_resistance,,,
archering (2127).png,archery,20,high,bow,other,give_resistance,,,
archering (2128).png,archery,20,high,bow,other,give_resistance,,,
archering (213).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2130).png,archery,20,high,bow,other,give_resistance,,,
archering (2135).png,archery,20,high,bow,other,give_resistance,,,
archering (2136).png,archery,20,high,bow,other,give_resistance,,,
archering (2138).png,archery,20,high,bow,other,give_resistance,,,
archering (2141).png,archery,20,high,bow,other,give_resistance,,,
archering (2142).png,archery,20,high,bow,other,give_resistance,,,
archering (2156).png,archery,20,high,bow,other,give_resistance,,,
archering (2157).png,archery,20,high,bow,other,give_resistance,,,
archering (2159).png,archery,20,high,bow,other,give_resistance,,,
archering (2162).png,archery,20,high,bow,other,give_resistance,,,
archering (2165).png,archery,20,high,bow,other,give_resistance,,,
archering (2168).png,archery,20,high,bow,other,give_resistance,,,
archering (217).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2175).png,archery,20,high,bow,other,give_resistance,,,
archering (2176).png,archery,20,high,bow,other,give_resistance,,,
archering (2180).png,archery,20,high,bow,other,give_resistance,,,
archering (2183).png,archery,20,high,bow,other,give_resistance,,,
archering (2184).png,archery,20,high,bow,other,give_resistance,,,
archering (2190).png,archery,20,high,bow,other,give_resistance,,,
archering (2191).png,archery,20,high,bow,other,give_resistance,,,
archering (2196).png,archery,20,high,bow,other,give_resistance,,,
archering (2197).png,archery,20,high,bow,other,give_resistance,,,
archering (2203).png,archery,20,high,bow,other,give_resistance,,,
archering (2208).png,archery,20,high,bow,other,give_resistance,,,
archering (2210).png,archery,20,high,bow,other,give_resistance,,,
archering (2211).png,archery,20,high,bow,other,give_resistance,,,
archering (2218).png,archery,20,high,bow,other,give_resistance,,,
archering (2219).png,archery,20,high,bow,other,give_resistance,,,
archering (222).png,archery,15,high,bow,skeleton,give_resistance,give_regeneration_1,,
archering (2226).png,archery,20,high,bow,other,give_resistance,,,
archering (2227).png,archery,20,high,bow,other,give_resistance,,,
archering (2229).png,archery,20,high,bow,other,give_resistance,,,
archering (2232).png,archery,20,high,bow,other,give_resistance,,,
archering (2236).png,archery,20,high,bow,other,give_resistance,,,
archering (224).png,archery,16,high,bow,skeleton,give_resistance,give_regeneration_1,,
archering (2246).png,archery,20,high,bow,other,give_resistance,,,
archering (2251).png,archery,20,high,bow,other,give_resistance,,,
archering (2253).png,archery,20,high,bow,other,give_resistance,,,
archering (2254).png,archery,20,high,bow,other,give_resistance,,,
archering (2257).png,archery,20,high,bow,other,give_resistance,,,
archering (2259).png,archery,20,high,bow,other,give_resistance,,,
archering (226).png,archery,6,mid,bow,skeleton,give_resistance,give_regeneration_1,palce_light_source,
archering (2260).png,archery,20,high,bow,other,give_resistance,,,
archering (2263).png,archery,20,high,bow,other,give_resistance,,,
archering (2266).png,archery,20,high,bow,other,give_resistance,,,
archering (2267).png,archery,20,high,bow,other,give_resistance,,,
archering (2274).png,archery,20,high,bow,other,give_resistance,,,
archering (2277).png,archery,20,high,bow,other,give_resistance,,,
archering (2278).png,archery,20,high,bow,other,give_resistance,,,
archering (2280).png,archery,20,high,bow,other,give_resistance,,,
archering (2288).png,archery,20,high,bow,no_mob,give_resistance,,,
archering (2290).png,archery,20,high,bow,no_mob,give_resistance,,,
archering (2295).png,archery,20,high,bow,other,give_resistance,,,
archering (2298).png,archery,20,high,bow,other,give_resistance,,,
archering (2302).png,archery,20,high,bow,other,give_resistance,,,
archering (2303).png,archery,20,high,bow,other,give_resistance,,,
archering (2309).png,archery,17,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2311).png,archery,17,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2313).png,archery,17,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2317).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2323).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2324).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2330).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2331).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2332).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2338).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (234).png,archery,9,mid,bow,skeleton,give_resistance,give_regeneration_3,palce_light_source,
archering (2340).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2341).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2346).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2351).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2352).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2359).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2360).png,archery,18,mid,bow,other,give_resistance,give_regeneration_1,palce_light_source,
archering (2362).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2366).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2367).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2368).png,archery,4,low,bow,other,give_resistance,give_regeneration_1,palce_light_source,take_sword
archering (2369).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2373).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2374).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2375).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2377).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2379).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2381).png,archery,4,low,bow,ender,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2388).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (239).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2397).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2400).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2401).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2410).png,archery,4,low,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2412).png,archery,4,high,bow,no_mob,give_resistance,give_regeneration_4,palce_light_source,
archering (2418).png,archery,4,low,bow,no_mob,give_resistance,give_regeneration_4,palce_light_source,
archering (2419).png,archery,4,low,bow,no_mob,give_resistance,give_regeneration_4,palce_light_source,
archering (2423).png,archery,4,low,bow,no_mob,give_resistance,give_regeneration_4,palce_light_source,
archering (2425).png,archery,4,low,bow,no_mob,give_resistance,give_regeneration_4,palce_light_source,
archering (2426).png,archery,4,mid,bow,no_mob,give_resistance,give_regeneration_4,palce_light_source,
archering (243).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,,take_sword
archering (2432).png,archery,4,low,bow,no_mob,give_resistance,give_regeneration_4,palce_light_source,
archering (2435).png,archery,4,mid,bow,no_mob,give_resistance,give_regeneration_4,palce_light_source,
archering (2437).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2440).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2443).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2447).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (245).png,archery,6,high,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2458).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2463).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2464).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2466).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2468).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (248).png,archery,7,mid,bow,spider,give_resistance,give_regeneration_3,palce_light_source,take_sword
archering (2484).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2485).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2486).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2488).png,archery,4,mid,bow,ender,give_resistance,give_regeneration_4,palce_light_source,take_sword
archering (2507).png,archery,13,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2512).png,archery,13,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2519).png,archery,13,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (252).png,archery,14,high,bow,zombie,give_resistance,give_regeneration_2,,take_sword
archering (2520).png,archery,13,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2527).png,archery,13,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2533).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
archering (2542).png,archery,11,mid,bow,other,give_resistance,give_regeneration_2,palce_light_source,
