screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
mining (441).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (443).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (451).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (461).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (465).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (472).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (473).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (477).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (479).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (482).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (483).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (484).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (486).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (490).png,mining,20,high,pickaxe,other,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (500).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (51).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (53).png,mining,20,mid,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (56).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (57).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (58).png,mining,18,low,pickaxe,other,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (60).png,mining,18,mid,pickaxe,other,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (61).png,mining,18,mid,pickaxe,other,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (64).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (71).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (74).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (8).png,mining,20,low,pickaxe,other,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (84).png,mining,8,mid,pickaxe,other,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (86).png,mining,8,mid,pickaxe,other,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (92).png,mining,8,mid,pickaxe,other,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (95).png,mining,6,high,pickaxe,other,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (102).png,swimming,11,high,miscellaneous,other,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (110).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (111).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (117).png,swimming,13,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (123).png,swimming,14,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (128).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (131).png,swimming,18,high,miscellaneous,other,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (134).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (137).png,swimming,18,high,miscellaneous,other,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (142).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (149).png,swimming,18,high,miscellaneous,other,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (156).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (157).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (19).png,swimming,6,low,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (192).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (197).png,swimming,14,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (201).png,swimming,15,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (208).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (211).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (216).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (223).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (226).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (24).png,swimming,12,high,miscellaneous,other,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (241).png,swimming,7,low,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (242).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (251).png,swimming,12,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (253).png,swimming,14,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (260).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (29).png,swimming,6,mid,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (290).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (293).png,swimming,19,low,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (305).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (306).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (309).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (310).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (313).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (317).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (32).png,swimming,13,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (322).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (326).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (330).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (345).png,swimming,16,low,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (353).png,swimming,10,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (359).png,swimming,8,low,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (36).png,swimming,16,mid,sword,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (362).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (364).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (365).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (369).png,swimming,9,mid,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (37).png,swimming,6,mid,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (375).png,swimming,20,high,miscellaneous,other,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (376).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (380).png,swimming,4,low,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (395).png,swimming,3,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (4).png,swimming,11,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (40).png,swimming,17,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (400).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (419).png,swimming,14,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (420).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (43).png,swimming,6,mid,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (433).png,swimming,14,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (448).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (451).png,swimming,14,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (46).png,swimming,11,high,miscellaneous,other,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (462).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (477).png,swimming,14,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (48).png,swimming,11,high,miscellaneous,other,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (481).png,swimming,14,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (482).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (497).png,swimming,14,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (500).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (503).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (506).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (51).png,swimming,6,mid,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (52).png,swimming,11,high,miscellaneous,other,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (520).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (523).png,swimming,20,high,miscellaneous,other,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (53).png,swimming,6,mid,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (534).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (535).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (540).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (549).png,swimming,8,low,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (554).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (560).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (579).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (59).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (590).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (591).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (592).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (593).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (594).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (6).png,swimming,7,high,miscellaneous,other,give_water_breathing,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (603).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (607).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (608).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (612).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (621).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (634).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (637).png,swimming,19,low,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (638).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (64).png,swimming,18,high,miscellaneous,other,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (647).png,swimming,7,high,miscellaneous,other,give_water_breathing,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (651).png,swimming,7,high,miscellaneous,other,give_water_breathing,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (652).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (655).png,swimming,10,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (656).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (66).png,swimming,19,high,miscellaneous,other,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (663).png,swimming,11,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (664).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (665).png,swimming,11,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (669).png,swimming,11,low,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (670).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (672).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (675).png,swimming,9,mid,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (676).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (681).png,swimming,9,mid,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (687).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (692).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (699).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (700).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (701).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (703).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (707).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (708).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (71).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (711).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (712).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (719).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (74).png,swimming,19,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (740).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (742).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (743).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (754).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (755).png,swimming,19,low,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (76).png,swimming,19,high,miscellaneous,other,give_water_breathing,give_regeneration_1,no_decision_for_light,no_decision_for_mob
swimming (762).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (764).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (766).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (771).png,swimming,19,low,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (779).png,swimming,19,low,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (78).png,swimming,20,high,miscellaneous,other,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (780).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (796).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (797).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (798).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (8).png,swimming,9,high,miscellaneous,other,give_water_breathing,give_regeneration_3,no_decision_for_light,no_decision_for_mob
swimming (813).png,swimming,9,low,miscellaneous,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
swimming (814).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (824).png,swimming,20,low,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (83).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (832).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (835).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (836).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
swimming (837).png,swimming,20,mid,miscellaneous,other,give_water_breathing,no_decision_for_hearts,place_light_source,no_decision_for_mob
swimming (840).png,swimming,14,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (850).png,swimming,14,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (851).png,swimming,20,high,miscellaneous,other,give_water_breathing,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
swimming (854).png,swimming,14,mid,miscellaneous,other,give_water_breathing,give_regeneration_2,place_light_source,no_decision_for_mob
swimming (855).png,swimming,14,high,miscellaneous,other,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (87).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (89).png,swimming,4,high,miscellaneous,other,give_water_breathing,give_regeneration_4,no_decision_for_light,no_decision_for_mob
swimming (90).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (92).png,swimming,18,mid,miscellaneous,other,give_water_breathing,give_regeneration_1,place_light_source,no_decision_for_mob
swimming (94).png,swimming,11,high,miscellaneous,other,give_water_breathing,give_regeneration_2,no_decision_for_light,no_decision_for_mob
swimming (99).png,swimming,4,mid,miscellaneous,other,give_water_breathing,give_regeneration_4,place_light_source,no_decision_for_mob
walking (101).png,walking,14,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (104).png,walking,11,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (108).png,walking,11,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (113).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (115).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (117).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (119).png,walking,11,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (12).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (120).png,walking,11,low,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (127).png,walking,20,low,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (128).png,walking,20,low,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (13).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (130).png,walking,20,low,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (134).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (146).png,walking,20,mid,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (149).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (152).png,walking,8,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (153).png,swimming,8,mid,block,other,give_water_breathing,give_regeneration_3,place_light_source,no_decision_for_mob
walking (156).png,walking,2,high,miscellaneous,other,give_speed,give_regeneration_4,no_decision_for_light,no_decision_for_mob
walking (16).png,walking,20,low,miscellaneous,other,give_speed,no_decision_for_hearts,place_light_source,no_decision_for_mob
walking (163).png,walking,8,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (167).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (169).png,walking,14,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (172).png,walking,14,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (174).png,walking,17,high,miscellaneous,other,give_speed,give_regeneration_1,no_decision_for_light,no_decision_for_mob
walking (177).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (180).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (181).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (186).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (189).png,walking,13,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (190).png,walking,17,high,miscellaneous,other,give_speed,give_regeneration_1,no_decision_for_light,no_decision_for_mob
walking (192).png,walking,18,mid,miscellaneous,other,give_speed,give_regeneration_1,place_light_source,no_decision_for_mob
walking (197).png,walking,11,low,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (2).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (201).png,walking,5,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (202).png,walking,5,high,miscellaneous,other,give_speed,give_regeneration_3,no_decision_for_light,no_decision_for_mob
walking (209).png,walking,12,high,miscellaneous,other,give_speed,give_regeneration_2,no_decision_for_light,no_decision_for_mob
walking (211).png,walking,12,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
walking (217).png,walking,9,mid,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (222).png,walking,9,low,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (226).png,walking,6,mid,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (228).png,walking,6,mid,miscellaneous,other,give_speed,give_regeneration_3,place_light_source,no_decision_for_mob
walking (23).png,walking,20,high,miscellaneous,other,give_speed,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
walking (233).png,walking,14,mid,miscellaneous,other,give_speed,give_regeneration_2,place_light_source,no_decision_for_mob
